,App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Body,Oracle,Body_token,Body_no_negations,Body_no_negations_no_sw,Body_no_negations_no_sw_stem,Body_token_n_grams,Translated Subject
68,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSF9BOHhWMDFRTFhPZTNta2trZUpHOFZ3RXpQb0Nrek42R2pFTXlzY2drVF8wT2Z4eURiQ0tnSlRPeUVpM0NjY0VsZHhyYnpYS19jTUVxLWc,English,,5,2016-02-28,mohsen shahraki,,Great,,OTHER,['great'],['great'],['great'],['great'],[],
69,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSEkyYzBUd2NUWDZIQVE0UThNbklrYllzcVZKdUQ3R2JiaWRzUS1KVzU2Znd6aVVZUkN3Z3FBR2o4NjI3RlotV0ZaeW9uc0cxM0pwRjFmUGc,English,,5,2016-02-27,Sina Cena,Amazing,"This is a amazing app !! Work best and very easy on cisco ,thanks",,,"['this', 'is', 'a', 'amazing', 'app', '!', '!', 'work', 'best', 'and', 'very', 'easy', 'on', 'cisco', ',', 'thanks']","['this', 'is', 'a', 'amazing', 'app', '!', '!', 'work', 'best', 'and', 'very', 'easy', 'on', 'cisco', ',', 'thanks']","['amazing', 'app', '!', '!', 'work', 'easy', 'cisco', ',']","['amaz', 'app', '!', '!', 'work', 'easi', 'cisco', ',']","[('this', 'is'), ('is', 'a'), ('a', 'amazing'), ('amazing', 'app'), ('app', '!'), ('!', '!'), ('!', 'work'), ('work', 'best'), ('best', 'and'), ('and', 'very'), ('very', 'easy'), ('easy', 'on'), ('on', 'cisco'), ('cisco', ','), (',', 'thanks'), ('this', 'is', 'a'), ('is', 'a', 'amazing'), ('a', 'amazing', 'app'), ('amazing', 'app', '!'), ('app', '!', '!'), ('!', '!', 'work'), ('!', 'work', 'best'), ('work', 'best', 'and'), ('best', 'and', 'very'), ('and', 'very', 'easy'), ('very', 'easy', 'on'), ('easy', 'on', 'cisco'), ('on', 'cisco', ','), ('cisco', ',', 'thanks'), ('this', 'is', 'a', 'amazing'), ('is', 'a', 'amazing', 'app'), ('a', 'amazing', 'app', '!'), ('amazing', 'app', '!', '!'), ('app', '!', '!', 'work'), ('!', '!', 'work', 'best'), ('!', 'work', 'best', 'and'), ('work', 'best', 'and', 'very'), ('best', 'and', 'very', 'easy'), ('and', 'very', 'easy', 'on'), ('very', 'easy', 'on', 'cisco'), ('easy', 'on', 'cisco', ','), ('on', 'cisco', ',', 'thanks')]",
70,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSFpwU28tenBJTWY1RnJleGhjV0NuN042QUw4YU9waFdLdmdYYVJMTzBZV19QbzM1RmROZmg2SGdBMTJXTnhNWXZyMFpGeGFmN21iOFlOcGc,English,,1,2016-02-19,مرتضی غلامی,زیاد,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
71,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRWlIX1FLbF9QcmJUTmpPQUQ5b1RKY3ZvT0hYUzJXc3E1MlZWaU44YlFDN3gtM1JVdGN1ektaWXA3RVAtUDllYzg3N3kzRHdqejJac21YQ1E,English,,5,2016-02-18,amin ghanbari,Ok,Very good,,OTHER,"['very', 'good']","['very', 'good']",['good'],['good'],"[('very', 'good')]",
72,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRTlpWkJPRTU2YU13X3hVVzdMTmczdEg4MEY1Yk9ENjNFVWZSY0ZpOTUwd0F3dkl1T0szVlhIdnRET0VTaEw1Y0dURjZtWUNwa0JNSVRvdGc,English,,4,2016-02-14,میلاد تنهایی,,heh,,OTHER,['heh'],['heh'],['heh'],['heh'],[],
73,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSG5WcGxNTWp1dVpwb19OQk9xSW4wZzFKS0YyVWtweHBZaVJnaUJUQ1lPVWpZeDdPdXUxcUx0RVh3Y1NDR3plSWpqMkNqa0VSNXhEazdscXc,English,,5,2016-02-13,آسمان آبی,,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
74,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSEl2dDBnVmVYb2Y5YWE5Wjl6d3UxRnJsMkVHZFI0WHZWbzBPejB6QVQ0ZFNmZ1BsNEJzdGZTVnYxLXlaV1BiTjBuVHdhSHJaODJuVXJOWnc,English,,5,2016-02-07,morteza Safari,Goood,God,,OTHER,['god'],['god'],['god'],['god'],[],
75,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRm9ZQkhkY2EteDR5WGlfWVI5djMzRDJlVlZoZ3dLVGxQWjVaN0tKUDdxU24wLVZfNHN0WXcxVElsbnN2MF9aekw3UFlVeW5QTGphdDRhbGc,English,,5,2016-02-07,Ali Rad,,alirad2222,,OTHER,['alirad2222'],['alirad2222'],['alirad2222'],['alirad2222'],[],
76,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRURQb2YteEhJeWh1WUhKRi01TjF2ek5HMVdjT2lmTU0wdlI5WmFDaHBxUi1Bbk5YU2VYZHJZY3h5YjNKcnhHLUIwRkZhUnBMZGx3WGNFN0E,English,,1,2016-02-05,ahmad ahmadpor,,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
77,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR2hxeFAzd3V1ZC1ZWlo2aXRWazVxWnc5aHF2ZjF6UlZScUxQbzNiQ1EteHhBVEFLcGZ1UXVWY3g1NFdOaXBLZVNkUzNadENuaTZNd01GUEE,English,,4,2016-02-05,Homayoun Ghaffari,,It's a trustful app....,,,"['it', ""'s"", 'a', 'trustful', 'app', '...', '.']","['it', ""'s"", 'a', 'trustful', 'app', '...', '.']","[""'s"", 'trustful', 'app', '...', '.']","[""'s"", 'trust', 'app', '...', '.']","[('it', ""'s""), (""'s"", 'a'), ('a', 'trustful'), ('trustful', 'app'), ('app', '...'), ('...', '.'), ('it', ""'s"", 'a'), (""'s"", 'a', 'trustful'), ('a', 'trustful', 'app'), ('trustful', 'app', '...'), ('app', '...', '.'), ('it', ""'s"", 'a', 'trustful'), (""'s"", 'a', 'trustful', 'app'), ('a', 'trustful', 'app', '...'), ('trustful', 'app', '...', '.')]",
78,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRnpzYkFNbnFGSzB6RkphdWZzTEJnbmEyb2RWQzBTNkZwZkpkczZqamdGVG1NRVFUR0hPeThydUxVOFdCUXJsalk2SmtveElGNURkbmJTa2c,English,,1,2016-02-02,Huxley Gay,Didn't work,Can't use to connect to my University's VPN. The app crashes on attempting to connect after setup.,,BUG,"['ca', ""n't"", 'use', 'to', 'connect', 'to', 'my', 'university', ""'s"", 'vpn', '.', 'the', 'app', 'crashes', 'on', 'attempting', 'to', 'connect', 'after', 'setup', '.']","['ca', 'to', 'connect', 'to', 'my', 'university', ""'s"", 'vpn', '.', 'the', 'app', 'crashes', 'on', 'attempting', 'to', 'connect', 'after', 'setup', '.']","['connect', 'university', ""'s"", 'vpn', '.', 'app', 'crashes', 'attempting', 'connect', 'setup', '.']","['connect', 'univers', ""'s"", 'vpn', '.', 'app', 'crash', 'attempt', 'connect', 'setup', '.']","[('ca', ""n't""), (""n't"", 'use'), ('use', 'to'), ('to', 'connect'), ('connect', 'to'), ('to', 'my'), ('my', 'university'), ('university', ""'s""), (""'s"", 'vpn'), ('vpn', '.'), ('.', 'the'), ('the', 'app'), ('app', 'crashes'), ('crashes', 'on'), ('on', 'attempting'), ('attempting', 'to'), ('to', 'connect'), ('connect', 'after'), ('after', 'setup'), ('setup', '.'), ('ca', ""n't"", 'use'), (""n't"", 'use', 'to'), ('use', 'to', 'connect'), ('to', 'connect', 'to'), ('connect', 'to', 'my'), ('to', 'my', 'university'), ('my', 'university', ""'s""), ('university', ""'s"", 'vpn'), (""'s"", 'vpn', '.'), ('vpn', '.', 'the'), ('.', 'the', 'app'), ('the', 'app', 'crashes'), ('app', 'crashes', 'on'), ('crashes', 'on', 'attempting'), ('on', 'attempting', 'to'), ('attempting', 'to', 'connect'), ('to', 'connect', 'after'), ('connect', 'after', 'setup'), ('after', 'setup', '.'), ('ca', ""n't"", 'use', 'to'), (""n't"", 'use', 'to', 'connect'), ('use', 'to', 'connect', 'to'), ('to', 'connect', 'to', 'my'), ('connect', 'to', 'my', 'university'), ('to', 'my', 'university', ""'s""), ('my', 'university', ""'s"", 'vpn'), ('university', ""'s"", 'vpn', '.'), (""'s"", 'vpn', '.', 'the'), ('vpn', '.', 'the', 'app'), ('.', 'the', 'app', 'crashes'), ('the', 'app', 'crashes', 'on'), ('app', 'crashes', 'on', 'attempting'), ('crashes', 'on', 'attempting', 'to'), ('on', 'attempting', 'to', 'connect'), ('attempting', 'to', 'connect', 'after'), ('to', 'connect', 'after', 'setup'), ('connect', 'after', 'setup', '.')]",
79,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR1VCNkdzdUpPRmt2ZHlUMEpWMW9MQ2FnYW9RR2lUXzBZYTJxY3JpMUdwWEQ3NWllaEZ2Mm10SjlnWXR1YTdrMjZvRVcwVU1BMkN5aUdsVFE,English,,1,2016-01-26,Marie Magbanua,,Star 2,,OTHER,"['star', '2']","['star', '2']","['star', '2']","['star', '2']","[('star', '2')]",
80,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR1kwZHh4blJyS29VUnlkRTlXREhMQWh5UzJYME5XYUQ5ZzZHQ0tlWmFtaVE3Vk5wZm9iRWhOUFJ3blBrelBfWWZUZzBNVGw5Sy11amEwaVE,English,,5,2016-01-19,n sa,,I like it... it's useful. I hope it will be useful in future too.,,OTHER,"['i', 'like', 'it', '...', 'it', ""'s"", 'useful', '.', 'i', 'hope', 'it', 'will', 'be', 'useful', 'in', 'future', 'too', '.']","['i', 'like', 'it', '...', 'it', ""'s"", 'useful', '.', 'i', 'hope', 'it', 'will', 'be', 'useful', 'in', 'future', 'too', '.']","['...', ""'s"", '.', 'hope', 'future', '.']","['...', ""'s"", '.', 'hope', 'futur', '.']","[('i', 'like'), ('like', 'it'), ('it', '...'), ('...', 'it'), ('it', ""'s""), (""'s"", 'useful'), ('useful', '.'), ('.', 'i'), ('i', 'hope'), ('hope', 'it'), ('it', 'will'), ('will', 'be'), ('be', 'useful'), ('useful', 'in'), ('in', 'future'), ('future', 'too'), ('too', '.'), ('i', 'like', 'it'), ('like', 'it', '...'), ('it', '...', 'it'), ('...', 'it', ""'s""), ('it', ""'s"", 'useful'), (""'s"", 'useful', '.'), ('useful', '.', 'i'), ('.', 'i', 'hope'), ('i', 'hope', 'it'), ('hope', 'it', 'will'), ('it', 'will', 'be'), ('will', 'be', 'useful'), ('be', 'useful', 'in'), ('useful', 'in', 'future'), ('in', 'future', 'too'), ('future', 'too', '.'), ('i', 'like', 'it', '...'), ('like', 'it', '...', 'it'), ('it', '...', 'it', ""'s""), ('...', 'it', ""'s"", 'useful'), ('it', ""'s"", 'useful', '.'), (""'s"", 'useful', '.', 'i'), ('useful', '.', 'i', 'hope'), ('.', 'i', 'hope', 'it'), ('i', 'hope', 'it', 'will'), ('hope', 'it', 'will', 'be'), ('it', 'will', 'be', 'useful'), ('will', 'be', 'useful', 'in'), ('be', 'useful', 'in', 'future'), ('useful', 'in', 'future', 'too'), ('in', 'future', 'too', '.')]",
81,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR0JSajlxSnQ3TU1UNjh0bzY5cURManNaOTFBOW9CZURWbTJuQWswWTk4N205dlptS2llenpSd3FqMVNCRGtOWkROWkcxdlZuTmNXRlFLVmc,English,,1,2016-01-19,Saman Kianfar,Nexus 5,Android 6.0.1,,OTHER,"['android', '6.0.1']","['android', '6.0.1']","['android', '6.0.1']","['android', '6.0.1']","[('android', '6.0.1')]",
82,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR0l5cHZqN0o4RWQ5aTc2VnJxMF83bzJEWXVIMTJKdkRFM1ZsaGtvTktJNXVFZnNTYk5iMk1RTFlJN2lPOEduQW1KWURfeUlxX1FuNlJ1cEE,English,,5,2016-01-19,Ehsan Rahimzadeh,Hi,It's wonderful app,,OTHER,"['it', ""'s"", 'wonderful', 'app']","['it', ""'s"", 'wonderful', 'app']","[""'s"", 'wonderful', 'app']","[""'s"", 'wonder', 'app']","[('it', ""'s""), (""'s"", 'wonderful'), ('wonderful', 'app'), ('it', ""'s"", 'wonderful'), (""'s"", 'wonderful', 'app'), ('it', ""'s"", 'wonderful', 'app')]",
83,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSGx3OXoxREFLS0dFNUU3VEd1OVVKS09tSEFCMGNhVkNGVUhBQ3E2ck5SYnlyTVFaazB3Y1poUm5DUWtpNUluSWpCMVlBa3FZbXhSeHVvU3c,English,,5,2016-01-16,Yichao Pan,,"Cisco AnyConnect client did not work on my phone in China, so I had to find an alternative. OpenConnect works perfectly!",,OTHER,"['cisco', 'anyconnect', 'client', 'did', 'not', 'work', 'on', 'my', 'phone', 'in', 'china', ',', 'so', 'i', 'had', 'to', 'find', 'an', 'alternative', '.', 'openconnect', 'works', 'perfectly', '!']","['cisco', 'anyconnect', 'client', 'did', 'on', 'my', 'phone', 'in', 'china', ',', 'so', 'i', 'had', 'to', 'find', 'an', 'alternative', '.', 'openconnect', 'works', 'perfectly', '!']","['cisco', 'anyconnect', 'client', 'phone', 'china', ',', 'alternative', '.', 'openconnect', 'works', 'perfectly', '!']","['cisco', 'anyconnect', 'client', 'phone', 'china', ',', 'altern', '.', 'openconnect', 'work', 'perfectli', '!']","[('cisco', 'anyconnect'), ('anyconnect', 'client'), ('client', 'did'), ('did', 'not'), ('not', 'work'), ('work', 'on'), ('on', 'my'), ('my', 'phone'), ('phone', 'in'), ('in', 'china'), ('china', ','), (',', 'so'), ('so', 'i'), ('i', 'had'), ('had', 'to'), ('to', 'find'), ('find', 'an'), ('an', 'alternative'), ('alternative', '.'), ('.', 'openconnect'), ('openconnect', 'works'), ('works', 'perfectly'), ('perfectly', '!'), ('cisco', 'anyconnect', 'client'), ('anyconnect', 'client', 'did'), ('client', 'did', 'not'), ('did', 'not', 'work'), ('not', 'work', 'on'), ('work', 'on', 'my'), ('on', 'my', 'phone'), ('my', 'phone', 'in'), ('phone', 'in', 'china'), ('in', 'china', ','), ('china', ',', 'so'), (',', 'so', 'i'), ('so', 'i', 'had'), ('i', 'had', 'to'), ('had', 'to', 'find'), ('to', 'find', 'an'), ('find', 'an', 'alternative'), ('an', 'alternative', '.'), ('alternative', '.', 'openconnect'), ('.', 'openconnect', 'works'), ('openconnect', 'works', 'perfectly'), ('works', 'perfectly', '!'), ('cisco', 'anyconnect', 'client', 'did'), ('anyconnect', 'client', 'did', 'not'), ('client', 'did', 'not', 'work'), ('did', 'not', 'work', 'on'), ('not', 'work', 'on', 'my'), ('work', 'on', 'my', 'phone'), ('on', 'my', 'phone', 'in'), ('my', 'phone', 'in', 'china'), ('phone', 'in', 'china', ','), ('in', 'china', ',', 'so'), ('china', ',', 'so', 'i'), (',', 'so', 'i', 'had'), ('so', 'i', 'had', 'to'), ('i', 'had', 'to', 'find'), ('had', 'to', 'find', 'an'), ('to', 'find', 'an', 'alternative'), ('find', 'an', 'alternative', '.'), ('an', 'alternative', '.', 'openconnect'), ('alternative', '.', 'openconnect', 'works'), ('.', 'openconnect', 'works', 'perfectly'), ('openconnect', 'works', 'perfectly', '!')]",
84,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRTN0Qk1uMUJRYUt3aUh2bXJqdGZmSmQzdVctaUFZOGdRM2NLbUJSaXc2TlRRMndsQ2QwQ0J2QmZjMmdlQkl6TzM3WmVEb09OM1hPbThoUXc,English,,5,2016-01-15,Pouria Eslami Rad,A word is enough,Amazing,,OTHER,['amazing'],['amazing'],['amazing'],['amaz'],[],
85,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSDBXblpYXzZFYVdKS21pWm9kWTBGMnMtOUNZQ1EwV3l3U013MXlYc0daNDRaZWxQYzVQTXJ0M0VMaHljSkJDVWcwekI0UkdUWTBBYlBsT3c,English,,5,2016-01-14,abed alinejad,Tnx,Thanx,,OTHER,['thanx'],['thanx'],[],[],[],
86,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRnRTc1JxR1I5bzQ5Rm9GRHF0bE9KTE44OEtSMDAtcklYRnRtLXBFc1lRVHZnRlNpeWNDNENMbjlkRmhINWpDTUY4Mkd0eWlkRFgtTjkyeWc,English,,5,2016-01-13,Otis Spud,,Exactly what I needed,,OTHER,"['exactly', 'what', 'i', 'needed']","['exactly', 'what', 'i', 'needed']",['needed'],['need'],"[('exactly', 'what'), ('what', 'i'), ('i', 'needed'), ('exactly', 'what', 'i'), ('what', 'i', 'needed'), ('exactly', 'what', 'i', 'needed')]",
87,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSERkNnRRLWdlNzNNcjRhZ0VyRGIwc0RXb0M2WHFabEMxTGJPTDVmWXhnX3BHMHlKSnlQeTFnVUwwazAzNmJDZ1FVSVhJU3ZsYXBPazRpSWc,English,,5,2016-01-11,علی مرادی,Nice,easy to work.and it works good,,USABILITY,"['easy', 'to', 'work.and', 'it', 'works', 'good']","['easy', 'to', 'work.and', 'it', 'works', 'good']","['easy', 'work.and', 'works', 'good']","['easi', 'work.and', 'work', 'good']","[('easy', 'to'), ('to', 'work.and'), ('work.and', 'it'), ('it', 'works'), ('works', 'good'), ('easy', 'to', 'work.and'), ('to', 'work.and', 'it'), ('work.and', 'it', 'works'), ('it', 'works', 'good'), ('easy', 'to', 'work.and', 'it'), ('to', 'work.and', 'it', 'works'), ('work.and', 'it', 'works', 'good')]",
88,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSDZqbDlfOUFHQXd2NmdmemRxOTNJZjNXdTd4QXF1dkxNS1BoWEQyclJRZk1zcWcyR05FSVhQR1pVcXBiaUJnNlc2dmM1NmNfQmcxMVI4SkE,English,,5,2016-01-09,fortime fan,,Great software!,,OTHER,"['great', 'software', '!']","['great', 'software', '!']","['great', 'software', '!']","['great', 'softwar', '!']","[('great', 'software'), ('software', '!'), ('great', 'software', '!')]",
89,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRS1RYzZjQW40T2VHX0J0QWI0a1o0WGhWSVdKZ1E3czREUklfTWxPNUtmRFJuSmxFb0RtbVpuTUF6S0g0bG1SQmhGemVuVGdtU3BhYVBXeUE,English,,5,2016-01-08,R. Queen,Perfect VPN,Open connect is one of good VPN,,OTHER,"['open', 'connect', 'is', 'one', 'of', 'good', 'vpn']","['open', 'connect', 'is', 'one', 'of', 'good', 'vpn']","['open', 'connect', 'good', 'vpn']","['open', 'connect', 'good', 'vpn']","[('open', 'connect'), ('connect', 'is'), ('is', 'one'), ('one', 'of'), ('of', 'good'), ('good', 'vpn'), ('open', 'connect', 'is'), ('connect', 'is', 'one'), ('is', 'one', 'of'), ('one', 'of', 'good'), ('of', 'good', 'vpn'), ('open', 'connect', 'is', 'one'), ('connect', 'is', 'one', 'of'), ('is', 'one', 'of', 'good'), ('one', 'of', 'good', 'vpn')]",
90,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRmtWYjNZdGpKVzVQdjlRaUJMRDV3ODg1dHZvcDVIZTU1M1BNUXlNMUpUQm90OEw2eldIa2pQNmZWTjhMeTg2TVBXSlVIZHFJQ2hMZ21LYVE,English,,4,2016-01-05,Liyan Bai,"""No DTLS address"" errors on every packet.","""No DTLS address"" errors on every packet, when gateway DTLS disabled.",,BUG,"['``', 'no', 'dtls', 'address', ""''"", 'errors', 'on', 'every', 'packet', ',', 'when', 'gateway', 'dtls', 'disabled', '.']","['``', 'address', ""''"", 'errors', 'on', 'every', 'packet', ',', 'when', 'gateway', 'dtls', 'disabled', '.']","['``', 'address', ""''"", 'errors', 'packet', ',', 'gateway', 'dtls', 'disabled', '.']","['``', 'address', ""''"", 'error', 'packet', ',', 'gateway', 'dtl', 'disabl', '.']","[('``', 'no'), ('no', 'dtls'), ('dtls', 'address'), ('address', ""''""), (""''"", 'errors'), ('errors', 'on'), ('on', 'every'), ('every', 'packet'), ('packet', ','), (',', 'when'), ('when', 'gateway'), ('gateway', 'dtls'), ('dtls', 'disabled'), ('disabled', '.'), ('``', 'no', 'dtls'), ('no', 'dtls', 'address'), ('dtls', 'address', ""''""), ('address', ""''"", 'errors'), (""''"", 'errors', 'on'), ('errors', 'on', 'every'), ('on', 'every', 'packet'), ('every', 'packet', ','), ('packet', ',', 'when'), (',', 'when', 'gateway'), ('when', 'gateway', 'dtls'), ('gateway', 'dtls', 'disabled'), ('dtls', 'disabled', '.'), ('``', 'no', 'dtls', 'address'), ('no', 'dtls', 'address', ""''""), ('dtls', 'address', ""''"", 'errors'), ('address', ""''"", 'errors', 'on'), (""''"", 'errors', 'on', 'every'), ('errors', 'on', 'every', 'packet'), ('on', 'every', 'packet', ','), ('every', 'packet', ',', 'when'), ('packet', ',', 'when', 'gateway'), (',', 'when', 'gateway', 'dtls'), ('when', 'gateway', 'dtls', 'disabled'), ('gateway', 'dtls', 'disabled', '.')]",
91,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRXZwMjA3azgwbWR3UmhxSmdWYlhzaVdoQWdYVi1NVjY5TlljLWF1cXBYdkZSMVNKLTlJc3lKR1pTbm1qMkVJaWZPZkkxOUVnR052LVFBQVE,English,,5,2016-01-03,nazanin hoseyni,,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
92,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPSEdNU2FjeU1OcFhOdm52TkpkYk1DeFhaclFwS3JRSjdGYm8wRGJ6NEp2aVoxcXU1NW5HWndQVnMyeTZmTGtBQ1doUEhUY0p2YzFiWTd0aUE,English,,5,2016-01-01,Majid B,,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
93,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRVpZR2JsdWJzVk9JTzJsTk9paXNvTW0wREVKTV9qdWNhQlNDZnRfYjNrVWJEZGkyVUVreUZ0cF9YOVNHaTJ5R1dHY3BrNWhQeVFQU2hmRUE,English,,1,2015-12-28,زینال بندری,اصلا نشد باهاش کارکنم,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
94,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR3lFVkNUV0Vzb0xld2VTek9rMS1KWE5kOFd0TkVsQWpPemdxQTh5NGZPMFVfbU1lWVpGR3BxbUo1RG9zdWZoZVl3V1RPR3o5T2p5R2FnRWc,English,,3,2015-12-26,Reza E,,Tanks,,OTHER,['tanks'],['tanks'],['tanks'],['tank'],[],
95,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPR0J4UHR6RUVVLXJjOHBtV0dnN3dYZno4blZpbGxOTE5LcWl1X1lMOFd3bzIxcm40UmVsa1pUMFM1RnN0ZHhzSDdCTzVEZnFYV3NMdTJTdFE,English,,5,2015-12-14,Pooria Kiani,Cisco,Cisco number one,,OTHER,"['cisco', 'number', 'one']","['cisco', 'number', 'one']","['cisco', 'number']","['cisco', 'number']","[('cisco', 'number'), ('number', 'one'), ('cisco', 'number', 'one')]",
96,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRmVTRXp5OV9DLURiVk9LTy1GUXExdUxOOHZMb29hQU1WeXJ3cWhRTGNfeFBXUnFzLWNObWlvTWhKSExwSXBEclRTb09BSXhEZ1c1b3lRbmc,English,,5,2015-12-01,Mostafa Toughi,,,,OTHER,['nan'],['nan'],['nan'],['nan'],[],
97,OpenConnect,Google Play,app.openconnect,Z3A6QU9xcFRPRWk1c0Y4dW1UZGVYYVoyekZhZ2h1WkkyZm9sT2Jad2ROQUNnZHRuVVY4MGM1RWxOdV9jdWxaMlZFZDdGMjhzSmpTMEV0V1JpRkpYU3JHc0E,English,,5,2015-11-26,William Brambley,Awesome!,One of our clients stopped renewing their mobile connection licence. Now with this I can connect as 64 bit Linux! :),,OTHER,"['one', 'of', 'our', 'clients', 'stopped', 'renewing', 'their', 'mobile', 'connection', 'licence', '.', 'now', 'with', 'this', 'i', 'can', 'connect', 'as', '64', 'bit', 'linux', '!', ':', ')']","['one', 'of', 'our', 'clients', 'stopped', 'renewing', 'their', 'mobile', 'connection', 'licence', '.', 'now', 'with', 'this', 'i', 'can', 'connect', 'as', '64', 'bit', 'linux', '!', ':', ')']","['clients', 'stopped', 'renewing', 'mobile', 'connection', 'licence', '.', 'connect', '64', 'bit', 'linux', '!', ':', ')']","['client', 'stop', 'renew', 'mobil', 'connect', 'licenc', '.', 'connect', '64', 'bit', 'linux', '!', ':', ')']","[('one', 'of'), ('of', 'our'), ('our', 'clients'), ('clients', 'stopped'), ('stopped', 'renewing'), ('renewing', 'their'), ('their', 'mobile'), ('mobile', 'connection'), ('connection', 'licence'), ('licence', '.'), ('.', 'now'), ('now', 'with'), ('with', 'this'), ('this', 'i'), ('i', 'can'), ('can', 'connect'), ('connect', 'as'), ('as', '64'), ('64', 'bit'), ('bit', 'linux'), ('linux', '!'), ('!', ':'), (':', ')'), ('one', 'of', 'our'), ('of', 'our', 'clients'), ('our', 'clients', 'stopped'), ('clients', 'stopped', 'renewing'), ('stopped', 'renewing', 'their'), ('renewing', 'their', 'mobile'), ('their', 'mobile', 'connection'), ('mobile', 'connection', 'licence'), ('connection', 'licence', '.'), ('licence', '.', 'now'), ('.', 'now', 'with'), ('now', 'with', 'this'), ('with', 'this', 'i'), ('this', 'i', 'can'), ('i', 'can', 'connect'), ('can', 'connect', 'as'), ('connect', 'as', '64'), ('as', '64', 'bit'), ('64', 'bit', 'linux'), ('bit', 'linux', '!'), ('linux', '!', ':'), ('!', ':', ')'), ('one', 'of', 'our', 'clients'), ('of', 'our', 'clients', 'stopped'), ('our', 'clients', 'stopped', 'renewing'), ('clients', 'stopped', 'renewing', 'their'), ('stopped', 'renewing', 'their', 'mobile'), ('renewing', 'their', 'mobile', 'connection'), ('their', 'mobile', 'connection', 'licence'), ('mobile', 'connection', 'licence', '.'), ('connection', 'licence', '.', 'now'), ('licence', '.', 'now', 'with'), ('.', 'now', 'with', 'this'), ('now', 'with', 'this', 'i'), ('with', 'this', 'i', 'can'), ('this', 'i', 'can', 'connect'), ('i', 'can', 'connect', 'as'), ('can', 'connect', 'as', '64'), ('connect', 'as', '64', 'bit'), ('as', '64', 'bit', 'linux'), ('64', 'bit', 'linux', '!'), ('bit', 'linux', '!', ':'), ('linux', '!', ':', ')')]",
